t,captures_total,captures_in,captures_out,M_total,M_in,M_out,G_total,G_in,G_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
12958,20,3,17,0,0,0,20,3,17,0.018728559507988997,0.01769406392694064,0.0010344955810483586,0.017973231357552574,0.016533864541832668,0.0014393668157199058,0.15043290043290045,44.46060929475409,0.014376904843631329
12959,13,5,8,0,0,0,13,5,8,0.018725665904455843,0.017692972172518046,0.0010326937319377963,0.017945780832378765,0.01653551150512999,0.0014102693272487754,0.15043290043290045,44.46297957148859,0.013968456331707712
12960,10,1,9,0,0,0,10,1,9,0.01872508729104224,0.017691744109821463,0.001033343181220777,0.017945780832378765,0.01653715879657302,0.0014086220358057455,0.15043290043290045,44.46462920237994,0.01354737642227123
12961,16,4,12,0,0,0,16,4,12,0.01872277319492075,0.01769010695805733,0.0010326662368634228,0.0179252479023646,0.016435899990038846,0.0014893479123257551,0.15043290043290045,44.46554168308564,0.013114533189519455
12962,17,2,15,1,1,0,16,1,15,0.01875251011770521,0.017688060944391328,0.0010644491733138826,0.018299656881433465,0.016419544233257036,0.001880112648176429,0.15043290043290045,44.46566808701756,0.012667251983425117
12963,16,3,13,0,0,0,16,3,13,0.018750772272334116,0.017686288115338653,0.0010644841569954627,0.01828571428571428,0.016323280581268036,0.001962433704446244,0.15043290043290045,44.46500777580717,0.012210338729744719
12964,12,2,10,0,0,0,12,2,10,0.01874961388768765,0.017684924642485448,0.001064689245202203,0.01829268292682926,0.01632003184396457,0.0019726510828646897,0.15043290043290045,44.46354834663902,0.01174304973995704
12965,13,2,11,0,0,0,13,2,11,0.01874845564615765,0.01768342506513729,0.0010650305810203584,0.018299656881433465,0.016328156113102347,0.0019715007683311185,0.15043290043290045,44.461273958118205,0.011265419965740004
12966,12,1,11,2,0,2,10,1,9,0.01874787657905303,0.017697341544817592,0.0010505350342354391,0.01831362075543685,0.016432626232446963,0.001880994522989888,0.15043290043290045,44.45817227092428,0.010778134805419554
12967,13,3,10,0,0,0,13,3,10,0.018746139592340953,0.017695977556321147,0.0010501620360198055,0.018320610687022894,0.016427718040621264,0.0018928926464016303,0.15043290043290045,44.454243518364144,0.010282727312498593
12968,14,2,12,0,0,0,14,2,12,0.018744981780001235,0.01769434104763446,0.0010506407323667734,0.018320610687022894,0.016427718040621264,0.0018928926464016303,0.15043290043290045,44.44944607721784,0.009775698680572964
12969,9,2,7,0,0,0,9,2,7,0.018743824110671936,0.017693386557341678,0.001050437553330258,0.018320610687022894,0.016430989842660823,0.0018896208443620714,0.15043290043290045,44.44377273697291,0.009260617087018733
12970,19,3,16,0,0,0,19,3,16,0.018742087874764567,0.01769120525188393,0.001050882622880639,0.0183066361556064,0.01641791044776119,0.0018887257078452103,0.15043290043290045,44.437200986615984,0.008736455837641805
12971,16,1,15,0,0,0,16,1,15,0.01874150920093862,0.017689160766427577,0.0010523484345110433,0.01831362075543685,0.016414643851969755,0.0018989769034670964,0.15043290043290045,44.42972115848392,0.008204799700840211
12972,10,3,7,0,0,0,10,3,7,0.01873977339384397,0.017688206834920343,0.0010515665589236264,0.0183066361556064,0.016414643851969755,0.0018919923036366457,0.15043290043290045,44.42132732696839,0.007666397228955415
12973,10,1,9,1,0,1,9,1,8,0.018739194862929118,0.017694683891443845,0.0010445109714852727,0.01831362075543685,0.01651084145613686,0.001802779299299992,0.15043290043290045,44.41200631446899,0.0071209847199163135
12974,19,2,17,1,0,1,18,2,16,0.018738037908254616,0.01770006932142032,0.0010379685868342967,0.018299656881433465,0.016595448673357844,0.0017042082080756214,0.15043290043290045,44.401754572731704,0.006569866395236428
12975,9,3,6,1,0,1,8,3,5,0.01873630274408124,0.017706953387350195,0.0010293493567310463,0.018299656881433465,0.016620222929936302,0.0016794339514971633,0.15043290043290045,44.390559156852206,0.0060125900564244154
12976,15,2,13,0,0,0,15,2,13,0.018735146146486,0.01770518063288897,0.0010299655135970302,0.01829268292682926,0.01661360923199363,0.0016790736948356297,0.15043290043290045,44.37840254050845,0.005449153349187536
12977,8,1,7,0,0,0,8,1,7,0.018734567901234567,0.017704226219812717,0.00103034168142185,0.01831362075543685,0.016615262162968856,0.0016983585924679953,0.15043290043290045,44.36531248353522,0.0048841751193217245
12978,12,2,10,2,1,1,10,1,9,0.018764273810258626,0.01771056319590963,0.0010537106143489947,0.018709431080565095,0.016714754750771065,0.0019946763297940297,0.15043290043290045,44.35125479631396,0.0043123507464130585
12979,18,3,15,0,0,0,18,3,15,0.018762536645579385,0.017708517797060386,0.0010540188485189984,0.01870229007633587,0.016701461377870562,0.0020008286984653095,0.15043290043290045,44.336213289285034,0.0037357787478838663
12980,8,2,6,0,0,0,8,2,6,0.01876137871447527,0.0177076997697999,0.001053678944675368,0.018716577540106947,0.016706443914081142,0.002010133626025805,0.15043290043290045,44.32019759273955,0.0031572854124890357
12981,14,2,12,0,0,0,14,2,12,0.018760220926285907,0.017706063941985695,0.0010541569843002113,0.01873804971319311,0.01670312189302048,0.00203492782017263,0.15043290043290045,44.3032110552352,0.002576728345997566
12982,12,4,8,0,0,0,12,4,8,0.018757905778545646,0.017704973558006883,0.0010529322205387638,0.018716577540106947,0.01671309192200557,0.0020034856181013784,0.15043290043290045,44.28519749180387,0.001989036237487893
12983,9,0,9,0,0,0,9,0,9,0.018757905778545646,0.01770374703654669,0.0010541587419989548,0.01873804971319311,0.016706443914081142,0.0020316057991119664,0.15043290043290045,44.266186402915764,0.0014025829191213334
12984,18,7,11,0,0,0,18,7,11,0.018753855644663787,0.017702248185519562,0.0010516074591442257,0.018723729461215127,0.016701461377870562,0.0020222680833445646,0.15043290043290045,44.2461902110673,0.000816232359799849
12985,18,3,15,0,0,0,18,3,15,0.018752120408352096,0.017700204706715305,0.0010519157016367908,0.018716577540106947,0.016688189132810168,0.0020283884072967787,0.15043290043290045,44.225191292766645,0.00022764789678823052
12986,11,3,8,0,0,0,11,3,8,0.018750385493122804,0.017699115044247787,0.001051270448875017,0.018709431080565095,0.016694822617509687,0.0020146084630554076,0.15043290043290045,44.20471614268644,0.0005229827431962503
12987,13,1,12,0,0,0,13,1,12,0.018749807259382613,0.01769748080208061,0.0010523264573020046,0.018730886850152898,0.01668984700973574,0.0020410398404171574,0.15043290043290045,44.185234032127966,0.0011085735827278602
12988,17,2,15,0,0,0,17,2,15,0.0187486508988868,0.01769543842372112,0.001053212475165679,0.018745218056618204,0.016684874366868604,0.0020603436897496004,0.15043290043290045,44.166776241203856,0.0016963273992220541
12989,17,4,13,0,0,0,17,4,13,0.018746338605741066,0.01769366874374952,0.0010526698619915467,0.018730886850152898,0.0166832174776564,0.0020476693724964974,0.15043290043290045,44.14932469889019,0.0022812316942611463
12990,12,2,10,0,0,0,12,2,10,0.018745182673038385,0.01769230769230769,0.0010528749807306934,0.018766756032171577,0.016688189132810168,0.0020785668993614087,0.15043290043290045,44.13288114281058,0.002864676469617371
12991,12,3,9,0,0,0,12,3,9,0.01874344904124792,0.017691082925028266,0.0010523661162196545,0.018745218056618204,0.016688189132810168,0.002057028923808036,0.15043290043290045,44.11744720549073,0.0034462102789867923
12992,17,3,14,0,0,0,17,3,14,0.018741715730094633,0.017689178068495574,0.0010525376615990595,0.01873804971319311,0.016674937965260542,0.002063111747932566,0.15043290043290045,44.10301777882168,0.0040247691674317005
12993,19,3,16,1,1,0,18,2,16,0.018770805079521637,0.017687001591830145,0.0010838034876914926,0.019113149847094793,0.016666666666666663,0.00244648318042813,0.15043290043290045,44.089574507195195,0.004598688674115906
12994,17,2,15,0,0,0,17,2,15,0.018769648030573877,0.017684961631322375,0.0010846863992515013,0.019105846388995026,0.016651798988997917,0.0024540473999971092,0.15043290043290045,44.07713211117173,0.005170595640886573
12995,12,3,9,0,0,0,12,3,9,0.018767912724583193,0.017683737880873115,0.0010841748437100777,0.01909854851031321,0.016648498662174212,0.002450049848138996,0.15043290043290045,44.06565449789962,0.005735353965964211
12996,11,0,11,0,0,0,11,0,11,0.018767912724583193,0.01768224241585559,0.001085670308727603,0.019113149847094793,0.016650148662041623,0.00246300118505317,0.15043290043290045,44.05512542019195,0.006294371169700238
12997,9,1,8,0,0,0,9,1,8,0.0187673343605547,0.017681154963792068,0.0010861793967626328,0.019127773527161433,0.016651798988997917,0.002475974538163516,0.15043290043290045,44.045541354494695,0.006848400096822121
12998,18,4,14,0,0,0,18,4,14,0.018765021260861527,0.01767925224449637,0.001085769016365156,0.019120458891013378,0.016641901931649328,0.00247855695936405,0.15043290043290045,44.03688785034067,0.007396008550760191
12999,14,2,12,0,0,0,14,2,12,0.018763864924821298,0.01767762166815261,0.001086243256668687,0.019127773527161433,0.01664684898929845,0.0024809245378629823,0.15043290043290045,44.02918709932849,0.0079401729774084
13000,7,3,4,0,0,0,7,3,4,0.018762130687944793,0.01767707820954255,0.0010850524784022444,0.019120458891013378,0.016557604600436246,0.0025628542905771316,0.15043290043290045,44.022417672995886,0.008476444827980807
13001,13,3,10,0,0,0,13,3,10,0.018760396771609882,0.017675719709195986,0.0010846770624138961,0.019113149847094793,0.0165592464055528,0.0025539034415419937,0.15043290043290045,44.016527105294706,0.009001543935134528
13002,18,4,14,0,0,0,18,4,14,0.018758085381630013,0.017673818159463946,0.0010842672221660667,0.018716577540106947,0.016360932077342585,0.0023556454627643615,0.15043290043290045,44.01151626553657,0.009520006726059438
13003,13,4,9,0,0,0,13,4,9,0.018755774561133354,0.017672595950670406,0.0010831786104629482,0.01870229007633587,0.016365800436421343,0.0023364896399145282,0.15043290043290045,44.00735711779141,0.010028763307958783
13004,7,2,5,0,0,0,7,2,5,0.01875461936437546,0.017671917018824434,0.0010827023455510267,0.018716577540106947,0.016364177328176136,0.0023524002119308107,0.15043290043290045,44.00403769720804,0.010528913359391379
13005,13,2,11,0,0,0,13,2,11,0.018753464309909467,0.01767042355236976,0.0010830407575397084,0.018709431080565095,0.016357688113413302,0.002351742967151793,0.15043290043290045,44.0015555718956,0.011020958705382942
13006,6,3,3,0,0,0,6,3,3,0.018751731994950272,0.017670016287145447,0.0010817157078048256,0.0186880244088482,0.016359309934562756,0.0023287144742854433,0.15043290043290045,43.999885272628354,0.011502392970259054
13007,14,3,11,0,0,0,14,3,11,0.01875,0.017668523141924332,0.0010814768580756674,0.01867378048780487,0.016365800436421343,0.002307980051383527,0.15043290043290045,43.99900948432414,0.011973604273522478
13008,10,2,8,0,0,0,10,2,8,0.018748845514438766,0.017667437376615993,0.001081408137822773,0.01866666666666666,0.01636742386667989,0.0022992427999867712,0.15043290043290045,43.99894180119185,0.012437095861267233
13009,14,5,9,0,0,0,14,5,9,0.01874595992243051,0.01766621605014133,0.0010797438722891795,0.018652455272173577,0.016369047619047616,0.0022834076531259608,0.15043290043290045,43.99962794747495,0.012886234296209902
13010,10,1,9,1,0,1,9,1,8,0.01874538291061315,0.017672675325074307,0.0010727075855388422,0.018659558263518655,0.016460089241447692,0.002199469022070962,0.15043290043290045,44.00107664141152,0.013326508460175676
13011,17,8,9,1,0,1,16,8,8,0.01874076809453471,0.01767913370708855,0.0010616343874461608,0.01863117870722433,0.0165592464055528,0.00207193230167153,0.15043290043290045,44.003257806416805,0.01375399399598934
13012,15,4,11,1,0,1,14,4,10,0.018738461538461537,0.017685319572112026,0.0010531419663495113,0.018624097301406302,0.016648498662174212,0.0019755986392320894,0.15043290043290045,44.00614542434675,0.014168741679671994
13013,20,4,16,1,0,1,19,4,15,0.018736155550086144,0.017690825187926626,0.0010453303621595182,0.018617021276595737,0.016735987324222615,0.001881033952373122,0.15043290043290045,44.00970537206663,0.01456968555719614
13014,9,5,4,0,0,0,9,5,4,0.01873327386262266,0.01769028186208644,0.00104299200053622,0.018609950626661598,0.016742619377848225,0.0018673312488133725,0.15043290043290045,44.01396566439389,0.014962272884037748
13015,9,1,8,0,0,0,9,1,8,0.018732697631498,0.017689195310520617,0.0010435023209773818,0.018624097301406302,0.016750916840122903,0.001873180461283399,0.15043290043290045,44.018855985466054,0.015337105468495881
13016,11,2,9,0,0,0,11,2,9,0.018731545275590553,0.01768797309954091,0.0010435721760496432,0.01863826550019018,0.016663360444356276,0.0019749050558339025,0.15043290043290045,44.024356932949445,0.015698609622762816
13017,11,2,9,0,0,0,11,2,9,0.018730393061450454,0.017686751057443557,0.0010436420040068964,0.01863826550019018,0.01656910407778549,0.0020691614224046875,0.15043290043290045,44.03046116260812,0.016047626695243962
13018,11,4,7,0,0,0,11,4,7,0.01872808905836767,0.017685800696992493,0.0010422883613751786,0.01863826550019018,0.016577327774468926,0.0020609377257212527,0.15043290043290045,44.037141093329105,0.016382018968143473
13019,7,2,5,1,1,0,6,1,5,0.018757687576875768,0.01768512193062581,0.0010725656462499573,0.019018638265500185,0.016585559638494386,0.0024330786270057997,0.15043290043290045,44.044363494782495,0.01670100938425533
13020,8,3,5,1,0,1,7,3,4,0.018755957322510224,0.017692118755948543,0.0010638385665616805,0.019018638265500185,0.01669316375198728,0.002325474513512907,0.15043290043290045,44.052102605113156,0.017005046341551172
13021,16,3,13,0,0,0,16,3,13,0.018754227387320913,0.017690353576828324,0.0010638738104925896,0.01900418091980235,0.016588854673686298,0.0024153262461160535,0.15043290043290045,44.06032962808914,0.017293617430550644
13022,17,3,14,0,0,0,17,3,14,0.018752497771219526,0.017688453008571803,0.0010640447626477229,0.01900418091980235,0.01658391261171797,0.0024202683080843806,0.15043290043290045,44.069016799076095,0.017566598120663912
13023,10,1,9,0,0,0,10,1,9,0.018751921303412234,0.017687231430325353,0.0010646898730868812,0.01900418091980235,0.01658391261171797,0.0024202683080843806,0.15043290043290045,44.07813553841063,0.017823704682205812
13024,17,2,15,1,0,1,16,2,14,0.01875076847411779,0.01769286837764223,0.0010579000964755607,0.019033117624666914,0.016674937965260542,0.0023581796594063717,0.15043290043290045,44.08764242021115,0.018063366086926883
13025,6,1,5,0,0,0,6,1,5,0.018750192112624103,0.017692189657818016,0.0010580024548060875,0.019033117624666914,0.01667659321024419,0.002356524414422724,0.15043290043290045,44.09753474400909,0.01828916823955752
13026,11,5,6,0,0,0,11,5,6,0.01874731083656033,0.017691375262762186,0.0010559355737981453,0.01900418091980235,0.016688189132810168,0.002315991786992183,0.15043290043290045,44.10780127553281,0.018500150155276247
13027,10,1,9,0,0,0,10,1,9,0.018746734687605644,0.017690153810747573,0.0010565808768580702,0.01900418091980235,0.016595448673357844,0.0024087322464445074,0.15043290043290045,44.11839435785579,0.018692780570240406
13028,9,1,8,0,0,0,9,1,8,0.018746158574062692,0.01768906821720887,0.001057090356853821,0.019018638265500185,0.01659874763939966,0.0024198906261005265,0.15043290043290045,44.12925561993309,0.018865919513998748
13029,12,1,11,0,0,0,12,1,11,0.018745582495928212,0.017687575743629867,0.0010580067522983454,0.018659558263518655,0.016607000795544946,0.0020525574679737084,0.15043290043290045,44.140387310500344,0.01902504420145614
13030,8,2,6,0,0,0,8,2,6,0.018744430445871617,0.01768676177327811,0.0010576686725935064,0.018652455272173577,0.016620222929936302,0.002032232342237275,0.15043290043290045,44.151752327684015,0.019166390946855752
13031,11,3,8,0,0,0,11,3,8,0.018742702636268666,0.017685676596005766,0.0010570260402628998,0.01868089973313,0.016528925619834708,0.0021519741132952908,0.15043290043290045,44.16330908407755,0.019289435409066483
13032,18,1,17,0,0,0,18,1,17,0.018742126770516485,0.01768337103638664,0.0010587557341298452,0.01831362075543685,0.016426082628173216,0.0018875381272636348,0.15043290043290045,44.175048558794074,0.019397096800104274
13033,13,1,12,0,0,0,13,1,12,0.018741550940149933,0.017681743944424424,0.001059806995725509,0.018320610687022894,0.016419544233257036,0.001901066453765858,0.15043290043290045,44.186932767732344,0.0194866117421145
13034,9,1,8,0,0,0,9,1,8,0.01874097514516575,0.017680659382787043,0.001060315762378708,0.01832760595647193,0.016411378555798686,0.001916227400673244,0.15043290043290045,44.198936576826696,0.019559100286675925
13035,11,1,10,0,0,0,11,1,10,0.018740399385560675,0.017679303867826887,0.0010610955177337879,0.018320610687022894,0.01631678439956223,0.002003826287460663,0.15043290043290045,44.211020583406,0.019613185329267053
