t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
1310,24,6,18,0,0,0,0.02104905788490918,0.016699534259220408,0.004349523625688773,0.02098056537102473,0.01719323221814598,0.0037873331528787517,0.15043290043290045,4.463565041777309,0.001871655839557623,1.0
1311,34,8,26,1,0,1,0.021020511951178163,0.016723249088394315,0.0042972628627838474,0.020971302428256067,0.017245154932661776,0.0037261474955942904,0.15043290043290045,4.465659651529206,0.0018682940130321938,1.0
1312,26,8,18,0,0,0,0.02099204333841205,0.016710642040457344,0.004281401297954707,0.020962047661076785,0.017247043363994744,0.0037150042970820404,0.15043290043290045,4.467800579366565,0.0018694266223471883,1.0
1313,13,3,10,0,0,0,0.020981387478849405,0.016703646334826475,0.004277741144022931,0.020966674023394388,0.01725554642563681,0.0037111275977575776,0.15043290043290045,4.469924167275222,0.0018630748799270676,1.0
1314,24,6,18,0,0,0,0.020960108181203512,0.016691068814055635,0.004269039367147877,0.020957423339951462,0.01725082146768894,0.003706601872262523,0.15043290043290045,4.4720288313034295,0.0018554478406668886,1.0
1315,19,4,15,1,0,1,0.020945945945945944,0.016722408026755852,0.0042235379191900915,0.020952801058667838,0.01730369072390757,0.0036491103347602687,0.15043290043290045,4.474126017053477,0.0018475859258524862,1.0
1316,23,5,18,0,0,0,0.02092827004219409,0.016709833737154314,0.004218436305039777,0.02074139452780229,0.0173017958826106,0.0034395986451916903,0.15043290043290045,4.47620686502756,0.0018378379565443335,1.0
1317,28,4,24,0,0,0,0.02091415078428065,0.016693097404223353,0.004221053380057297,0.020759717314487627,0.01729516720486016,0.003464550109627467,0.15043290043290045,4.4782477211443625,0.001824338043953724,1.0
1318,24,3,21,0,0,0,0.02090357383681726,0.016678480590418213,0.004225093246399046,0.0205524861878453,0.017293274229737865,0.003259211958107435,0.15043290043290045,4.480254249121225,0.0018102193857636346,1.0
1319,24,4,20,1,1,0,0.02105795148247978,0.01666458359371745,0.00439336788876233,0.020778072502210428,0.017239492119089317,0.0035385803831211107,0.15043290043290045,4.482229704392939,0.0017947120985743687,1.0
1320,15,6,9,0,0,0,0.02103668798384382,0.01665833749791771,0.0043783504859261115,0.020796460176991147,0.01724421087206438,0.0035522493049267682,0.15043290043290045,4.484170755037441,0.0017778918059843756,1.0
1321,14,6,8,0,0,0,0.021015467383994617,0.01665278934221482,0.004362678041779797,0.02078266637187707,0.01725176625225916,0.0035309001196179093,0.15043290043290045,4.48605586744521,0.0017580002747823672,1.0
1322,23,6,17,1,0,1,0.020994289553241514,0.01668261430294962,0.004311675250291896,0.020791860207918598,0.017309377738825592,0.003482482469093006,0.15043290043290045,4.487896328271109,0.001737648930973983,1.0
1323,17,4,13,0,0,0,0.020980194696206777,0.016673596673596674,0.004306598022610103,0.020791860207918598,0.017209251342760058,0.0035826088651585396,0.15043290043290045,4.489708251222737,0.0017177346595546499,1.0
1324,24,3,21,1,1,0,0.021137393054856565,0.01665905030950106,0.004478342745355506,0.021003758567322568,0.017207365190705832,0.0037963933766167364,0.15043290043290045,4.4914889325097915,0.0016960691269706323,1.0
1325,29,11,18,0,0,0,0.021098459477561952,0.016646602183569264,0.004451857293992688,0.020971302428256067,0.017214912280701756,0.003756390147554311,0.15043290043290045,4.49323192901895,0.00167287723056039,1.0
1326,23,3,20,1,0,1,0.02108786610878661,0.01667427101912149,0.004413595089665118,0.02098056537102473,0.017276367026819502,0.003704198344205229,0.15043290043290045,4.494927664625633,0.0016473633458609425,1.0
1327,28,4,24,1,0,1,0.02107375815353738,0.016699125678531473,0.004374632475005906,0.020994475138121544,0.017326461234784516,0.003668013903337028,0.15043290043290045,4.4965352418702365,0.0016171826454487944,1.0
1328,22,1,21,0,0,0,0.021070234113712373,0.016684607104413347,0.004385627009299026,0.021003758567322568,0.017278262300477208,0.00372549626684536,0.15043290043290045,4.498081990363695,0.0015881575095830346,1.0
1329,24,5,19,0,0,0,0.021052631578947364,0.016671492988044514,0.004381138590902851,0.021008403361344533,0.017224355458036203,0.0037840479033083296,0.15043290043290045,4.499570843245067,0.0015582223176828615,1.0
1330,20,4,16,0,0,0,0.021038570712973784,0.01666046550084749,0.004378105212126292,0.021003758567322568,0.017166675807601603,0.0038370827597209653,0.15043290043290045,4.500988255112831,0.0015258797786233571,1.0
1331,31,5,26,1,1,0,0.021187854521187852,0.016642576915135248,0.004545277606052604,0.021215469613259666,0.017054178547927176,0.00416129106533249,0.15043290043290045,4.502335010533384,0.0014928102860786833,1.0
1332,25,3,22,0,0,0,0.02117725529431382,0.016627470396501216,0.004549784897812603,0.02122485076276807,0.017049503864919685,0.004175346897848386,0.15043290043290045,4.5035955697878665,0.0014574333689126367,1.0
1333,23,5,18,2,0,2,0.02115961346217927,0.016697588126159554,0.004462025336019717,0.02122015915119363,0.01716196951420112,0.004058189636992511,0.15043290043290045,4.504815346393955,0.0014248126114344035,1.0
1334,25,6,19,1,0,1,0.02113848202396804,0.01672571475652962,0.00441276726743842,0.02098056537102473,0.017160087719298247,0.0038204776517264845,0.15043290043290045,4.5059860085455865,0.0013905911682373557,1.0
1335,29,7,22,2,2,0,0.021446384039900245,0.016710569641093184,0.004735814398807062,0.021187375855219594,0.01709870115635447,0.004088674698865126,0.15043290043290045,4.507101787548528,0.0013549628028538744,1.0
1336,19,3,16,0,0,0,0.021435692921236288,0.01669957222770648,0.004736120693529806,0.021192052980132447,0.017094017094017096,0.004098035886115351,0.15043290043290045,4.508188013434911,0.0013204659033643309,1.0
1337,28,8,20,0,0,0,0.021407235313640888,0.01668584579976985,0.004721389513871039,0.021187375855219594,0.017086527929901424,0.0041008479253181705,0.15043290043290045,4.509180806493953,0.0012793489522438287,1.0
1338,19,11,8,0,0,0,0.0213682292529402,0.016680361544782252,0.004687867708157947,0.021145374449339203,0.017036428375787456,0.004108946073551747,0.15043290043290045,4.510096991643452,0.0012383170359842703,1.0
1339,19,5,14,0,0,0,0.021350546176762658,0.016670772768333744,0.004679773408428914,0.021126760563380278,0.017039228577690115,0.004087531985690163,0.15043290043290045,4.51095887978185,0.0011987037575351815,1.0
1340,24,4,20,1,0,1,0.021336420774065494,0.016698120948551734,0.00463829982551376,0.021126760563380278,0.017095890410958905,0.004030870152421373,0.15043290043290045,4.511724133399417,0.0011546201393150264,1.0
1341,23,7,16,1,1,0,0.021476953576738803,0.016687166871668716,0.004789786705070086,0.021108179419525062,0.017099638276882604,0.004008541142642458,0.15043290043290045,4.51240273880813,0.001110719428205164,1.0
1342,15,3,12,1,0,1,0.021466314398943195,0.01671994098844357,0.0047463734104996255,0.02112211221122112,0.01716385172186883,0.0039582604893522895,0.15043290043290045,4.513019945494322,0.0010684076149037,1.0
1343,21,4,17,0,0,0,0.021452145214521448,0.01670830091322331,0.00474384430129814,0.02113606340819022,0.017168559047775766,0.003967504360414455,0.15043290043290045,4.513554610277348,0.001023592037792307,1.0
1344,31,7,24,0,0,0,0.021427394099225314,0.01669189543018451,0.004735498669040803,0.02091129209773277,0.01716196951420112,0.003749322583531653,0.15043290043290045,4.51401339428379,0.0009784462360427821,1.0
1345,26,8,18,0,0,0,0.021399176954732507,0.016679612444299087,0.00471956451043342,0.020677518697756265,0.01716196951420112,0.0035155491835551465,0.15043290043290045,4.514389503110426,0.0009320228884449948,1.0
1346,32,4,28,0,0,0,0.021385096232933044,0.016660541467597698,0.004724554765335346,0.02069117323354611,0.017155385036996436,0.003535788196549674,0.15043290043290045,4.514674447178901,0.0008840089584673026,1.0
1347,18,4,14,1,0,1,0.021371034029261875,0.01669183365302208,0.004679200376239794,0.020686619718309856,0.01716291056643088,0.0035237091518789745,0.15043290043290045,4.514894095800391,0.0008377284095679767,1.0
1348,18,3,15,1,0,1,0.02136049950706539,0.016722408026755852,0.004638091480309539,0.020695728753852925,0.017164792980531945,0.003530935773320979,0.15043290043290045,4.515027646608115,0.0007889145785106577,1.0
1349,23,4,19,2,0,2,0.02134646962233169,0.01679096874108489,0.004555500881246798,0.02069117323354611,0.01726311174439634,0.003428061489149769,0.15043290043290045,4.515094328896129,0.0007411527392092251,1.0
1350,25,6,19,0,0,0,0.0213254593175853,0.016777976869196937,0.004547482448388363,0.02069117323354611,0.017159146976591197,0.003532026256954913,0.15043290043290045,4.51508609458959,0.0006923314145132296,1.0
1351,20,5,15,0,0,0,0.021307982297983932,0.01676773432094746,0.004540247977036473,0.020686619718309856,0.017166675807601603,0.003519943910708253,0.15043290043290045,4.515004961586832,0.00064310859510116,1.0
1352,23,6,17,1,0,1,0.02128704765023743,0.016796811452741176,0.004490236197496254,0.020663882171905908,0.01717138468290542,0.0034924974890004866,0.15043290043290045,4.514841187314543,0.0005928372257634197,1.0
1353,23,8,15,1,0,1,0.021259198691741615,0.016827216193147178,0.0044319824985944375,0.02064119455423803,0.01717515364354697,0.0034660409106910574,0.15043290043290045,4.514589594685806,0.000541907869054616,1.0
1354,22,4,18,0,0,0,0.021245301519856184,0.016814914097721456,0.004430387422134727,0.0206276058810621,0.01717609614223783,0.0034515097388242676,0.15043290043290045,4.514229982111771,0.0004885888861091519,1.0
1355,23,5,18,1,0,1,0.021227955584585234,0.016843216039612,0.004384739544973235,0.02063666300768386,0.017230971848762554,0.0034056911589213056,0.15043290043290045,4.513775949046761,0.00043616937229621575,1.0
1356,26,4,22,0,0,0,0.02121409921671018,0.016828190259924578,0.004385908956785603,0.02065026362038664,0.017116524028966424,0.003533739591420216,0.15043290043290045,4.513230691186326,0.00038400764291423635,1.0
1357,22,2,20,0,0,0,0.021207177814029362,0.016814553705279366,0.004392624108749996,0.020663882171905908,0.017110891740704178,0.0035529904312017295,0.15043290043290045,4.512603527948684,0.00033238840804914946,1.0
