t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
15655,27,8,19,0,0,0,0.018448746264778486,0.017970274200986132,0.00047847206379235396,0.01814516129032258,0.018818840980793713,-0.0006736796904711351,0.15043290043290045,6.412517616690544,0.0018787768395610914,1.0
15656,23,2,21,0,0,0,0.01844826690225017,0.01796893566156258,0.0004793312406875874,0.018148820326678763,0.018823008359630182,-0.0006741880329514185,0.15043290043290045,6.413595045229955,0.0018790138423517438,1.0
15657,16,5,11,1,1,0,0.018460059498291697,0.01796823460144285,0.000491824896848847,0.018372703412073487,0.018720576017723624,-0.00034787260565013675,0.15043290043290045,6.414677269247409,0.0018783116520625105,1.0
15658,26,2,24,0,0,0,0.018459579885423297,0.017966705205592164,0.0004928746798311331,0.018368994751715783,0.018658988981783954,-0.00028999423006817113,0.15043290043290045,6.415760758065001,0.0018759498071168204,1.0
15659,24,6,18,0,0,0,0.018458141196336948,0.017965558329550612,0.0004925828667863355,0.01815980629539951,0.018598472268349386,-0.0004386659729498747,0.15043290043290045,6.4168315843770225,0.0018709677693171149,1.0
15660,20,7,13,0,0,0,0.018456463009143807,0.017964730121242424,0.0004917328879013826,0.018148820326678763,0.018552361964888964,-0.0004035416382102003,0.15043290043290045,6.417897978224363,0.0018654199735574934,1.0
15661,22,6,16,0,0,0,0.01845502480583911,0.017963710892760262,0.0004913139130788488,0.018141503729086874,0.018445687697335622,-0.0003041839682487481,0.15043290043290045,6.418962846773671,0.0018588186100438472,1.0
15662,22,3,19,1,0,1,0.018454305788236515,0.01796604640608158,0.000488259382154934,0.018141503729086874,0.01850415512465374,-0.000362651395566866,0.15043290043290045,6.419992749625934,0.0018478041561412633,1.0
15663,20,5,15,1,0,1,0.018453107550061035,0.017968636432934938,0.0004844711171260972,0.01814516129032258,0.018562641990358508,-0.00041748070003592985,0.15043290043290045,6.421006810282976,0.0018372491345796174,1.0
15664,20,5,15,0,0,0,0.018451909467478673,0.017967680864490784,0.00048422860298788853,0.018134193028410232,0.018565728219906895,-0.00043153519149666253,0.15043290043290045,6.422017653309363,0.0018265608988893138,1.0
15665,26,6,20,0,0,0,0.018450471973720087,0.017966406931317843,0.0004840650424022437,0.018123238018525972,0.018513386175932598,-0.0003901481574066258,0.15043290043290045,6.42299814865972,0.0018120684439631171,1.0
15666,21,3,18,0,0,0,0.018449753310828355,0.017965260545905706,0.0004844927649226491,0.01811958928930944,0.018457956876004655,-0.00033836758669521586,0.15043290043290045,6.4239378099802495,0.001795322151896534,1.0
15667,24,3,21,1,0,1,0.01844903470391961,0.017967467859535447,0.00048156684438416253,0.01810865191146881,0.018511334035359973,-0.00040268212389116265,0.15043290043290045,6.424846202781266,0.0017781899000984475,1.0
